title,ingredients,recipe
군대리아,"['양배추', '햄버거빵', '햄버거 패티', '딸기잼', '슬라이스 체다치즈', '버터', '돈가스소스', '우유', '마요네즈', '케첩']",양배추는 곱게 채 썰어 마요네즈버터팬에 식용유햄버거빵딸기잼 바른 빵에 구운 패티→치즈→ 양배추 샐러드 순으로 올린 뒤 돈가스소스 바른 빵을 얹어 마무리.
명란젓토스트,"['쪽파', '명란젓', '마요네즈', '식빵', '']","쪽파는 송송 썰고,명란젓은 막을 제거하고 알만 발라 마요네즈식빵 가장자리를 자르고 3~4등분한 뒤 마요네즈 명란젓을 얇게 펴 바르고,180°C로 예열한 오븐에 5분간 굽고,쪽파를 얹어 마무리."
바게트버거,"['다진 쇠고기', '양배추', '시판 스파게티소스', '슈레드 모차렐라치즈', '바게트 작은 것', '양송이버섯', '청양고추', '청주', '후춧가루']","쇠고기는 양념해 키친타월에 올려 핏물을 제거하고,양배추는 채 썰고, 양송이버섯은 밑동을 제거한 뒤 얇게 썰고, 청양고추는 길게 반 갈라 씨를 제거한 뒤 송송 썰고,냄비에 식용유채소의 숨이 죽으면 스파게티소스를 넣고 끓어오르면 치즈를 넣어 녹을 때까지 저어가며 끓이고,바게트는 전자레인지에 30초 정도 데워 반으로 썬 뒤 속을 파내고,속재료를 채워 마무리."
김치케사디야,"['쇠고기 구이용', '양파', '피망', '김치', '토르티야', '슈레드 모차렐라치즈', '붉은피망', '슬라이스 체다치즈', '설탕', '청주', '통깨']","쇠고기는 채 썰고 청주양파와 피망은 채 썰고, 김치는 양념을 가볍게 털어 채 썰고,팬에 식용유양파가 반투명해지면 피망을 넣어 살짝 더 볶은 뒤 불을 끄고 통깨마른 팬에 토르티야 → 모차렐라치즈토르티야로 덮고 치즈가 녹을 정도로 앞뒤로 구워 4등분해 마무리."
바게트 핫도그,"['바게트', '소시지', '양파', '양상추', '블랙올리브', '슬라이스 아몬드', '허니머스터드', '케첩']","바게트는 길게 반 가른 뒤 마른 팬에 올려 따뜻하게 데워 꺼내고, 식용유양파와 양상추는 곱게 채 썰고, 블랙올리브는 얇게 썰고,빵 안쪽에 허니머스터드채소와 블랙올리브를 올린 뒤 소시지를 얹고 케첩"
길거리토스트,"['양파', '양배추', '달걀', '버터', '식빵', '당근', '슬라이스 햄', '소금', '후춧가루', '설탕', '케첩']","양파, 당근은 작게 썰고, 양배추는 곱게 채 썰고,달걀은 풀어 다진 당근과 양파를 넣어 섞고,달군 팬에 버터버터슬라이스 햄도 굽고,식빵 → 달걀 → 설탕"
무생채전,"['무생채', '부침가루', '전분', '청양고추', '홍고추']","고추는 어슷 썰고,무생채에 부침가루, 전분, 어슷 썬 고추, 물중간 불로 달군 팬에 식용유뒤집어서 반대편도 3분간 노릇하게 구워 마무리."
채식떡국,"['두부', '부추', '떡국떡', '느타리버섯', '대파', '양파', '말린 표고버섯', '다시마', '2장)', '들기름', '들깻가루', '간장', '다진 마늘', '소금']","두부는 한입 크기로 자르고, 부추는 4cm 길이로 썰고, 느타리버섯은 낱낱이 가르고,떡국떡은 물중간 불로 달군 팬에 대파, 양파를 넣어 앞뒤로 5분간 노릇하게 굽고,냄비에 구운 대파와 양파, 말린 표고버섯, 다시마, 물중간 불로 달군 팬에 들기름냄비에 들깻가루간장그릇에 떡국을 담은 뒤 구운 두부와 느타리버섯, 손질한 부추를 올려 마무리."
모둠전,"['다진 소고기', '다진 돼지고기', '으깬 두부', '밀가루', '달걀물', '소금', '다진 파', '다진 마늘', '참기름', '깨소금', '후춧가루', '동태포', '밀가루', '달걀물', '소금', '후춧가루', '애호박', '밀가루', '달걀물', '소금', '후춧가루', '육원전 반죽', '게맛살', '새송이버섯', '쪽파', '밀가루', '달걀물']","볼에 다진 고기와 으깬 두부, 육원전 양념을 넣어 버무린 뒤 쿠킹포일에 지름 4cm 폭으로 돌돌 말아 1시간 냉동하고,육원전 반죽은 1cm 두께로 썰어 밀가루 → 달걀물 순으로 묻히고,약한 불로 달군 팬에 식용유동태포는 밑간하고, 애호박은 8mm 두께로 동그랗게 썰어 밑간하고,밑간한 동태포와 애호박은 밀가루 → 달걀물 순으로 묻히고,약한 불로 달군 팬에 식용유육원전 반죽은 8cm 길이의 사각형으로 만든 뒤 중간 불로 달군 팬에 식용유게맛살과 새송이버섯, 쪽파는 7cm 길이로 썰고, 구운 육원전은 0.8cm 두께로 썰고,꼬치에 게맛살→새송이버섯→쪽파→육원전→게맛살 순으로 끼운 뒤 밀가루→달걀물 순으로 묻히고,약한 불로 달군 팬에 식용유"
삼색나물,"['시금치', '데친 고사리', '숙주', '다진 파', '다진 마늘', '참기름', '깨소금', '국간장', '소금', '맛술', '참기름']","시금치는 깨끗하게 헹군 뒤 다듬고, 고사리는 2~3등분하고,고사리는 공통 양념과 국간장끓는 소금물데친 숙주와 시금치는 물기를 짠 뒤 각각 공통 양념과 소금중간 불로 달군 팬에 식용유"
갈비찜,"['소갈비', '무', '당근', '은행', '깐밤', '대추', '배', '양파', '마늘', '대파 흰 부분', '설탕', '간장', '참기름', '후춧가루']","소갈비는 찬물무와 당근은 깐 밤 크기로 둥글게 돌려 깎고, 은행은 껍질을 벗기고,냄비에 물믹서에 양념1과 물냄비에 삶은 소갈비와 섞은 양념, 물손질한 무와 당근, 은행, 깐밤, 대추를 넣고 10분간 더 끓여 마무리."
잡채,"['양파', '소고기', '당근', '부추', '건목이버섯', '건표고버섯', '불린 당면', '설탕', '설탕', '참기름', '참깨']","양파는 채 썰고, 소고기와 당근, 부추는 5cm 길이로 채 썰고, 불린 목이버섯은 한입 크기로 찢고, 불린 표고버섯은 채 썰고,손질한 소고기와 버섯은 고기, 버섯 양념장으로 버무리고,중간 불로 달군 팬에 식용유불린 당면과 당면 양념장을 넣어 5~7분간 조리고,불을 끈 뒤 손질한 부추와 참기름"
소고기 뭇국,"['무', '대파', '소고기', '소금', '국간장', '다진 마늘', '후춧가루']","무는 3cm 두께로 토막 내고, 대파는 길게 반으로 갈라 3cm 길이로 썰고,냄비에 물무가 투명하게 익으면 건져 0.5cm 두께로 나박 썰고,소고기가 부드럽게 익으면 건져 한입 크기로 찢고,끓는 육수에 손질한 무와 소고기, 대파를 넣은 뒤 양념으로 간하고 5분간 끓여 마무리."
두부달래전,"['두부', '소금', '달래', '달걀', '밀가루', '소금', '후춧가루']","두부는 한입에 먹기 좋게 썰어 소금달래는 뿌리 부분을 납작하게 누른 뒤 1cm 길이로 짧게 썰고,달걀을 풀어 달래와 섞고 소금, 후춧가루로 간하고,두부에 밀가루 → 달래달걀물 순으로 옷을 입히고,중약불로 달군 팬에 식용유밑면이 노릇하게 익으면 뒤집어 익혀서 마무리."
절인 배추전,"['부침가루', '절인 배추', '쪽파', '간장']","부침가루절인 배추는 줄기 부분을 칼 옆면으로 내리쳐서 납작하게 만들고,절인 배추와 쪽파에 부침가루중간 불로 달군 팬에 식용유앞뒤로 노릇하게 지진 뒤 초간장을 곁들여 마무리."
바나나떡,"['바나나', '카스텔라', '습식 찹쌀가루', '얼음', '물', '설탕', '소금']","바나나볼에 으깬 바나나, 찹쌀가루반죽을 12등분한 뒤 납작하게 눌러 가운데에 막대 모양 바나나를 넣어 둥글게 감싸고,끓는 물얼음물에 떡을 넣어 한 김 식힌 뒤 체에 밭쳐 물기를 빼고,떡에 카스텔라가루를 고루 묻혀 마무리."
불고기 파전,"['쪽파', '다진 소고기', '부침가루', '달걀물', '설탕', '간장', '다진 마늘', '참기름', '후춧가루', '식초', '간장', '참기름', '참깨']","쪽파는 깨끗이 씻어 물기를 제거한 뒤 길이를 맞춰 끝을 자르고,다진 소고기는 양념에 버무려 30분간 재워두고,부침가루에 물중간 불로 달군 팬에 식용유아랫면이 노릇하게 익으면 뒤집어 중약 불로 낮춰 3분간 더 굽고,그릇에 담고 초간장을 곁들여 마무리."
된장부추맥적구이,"['영양부추', '양파', '돼지고기 구이용', '설탕', '설탕']","부추의 ¾은 6cm 길이로 썰고 나머지는 2cm 길이로 썰고,돼지고기는 칼끝으로 두들겨 잔칼집을 넣은 뒤 양념장에 버무리고, 2cm로 썬 부추를 넣어 섞고,식용유생채양념에 부추와 양파를 버무린 뒤 먹기 좋게 자른 돼지고기와 곁들여 마무리."
간장소스 청포묵냉채,"['청포묵', '오이', '채 썬 쇠고기', '소금', '설탕', '간장']","물냉채양념장을 만들어 데친 청포묵을 넣어 버무린 뒤 냉장실에 차게 두고,오이는 먹기 좋은 크기로 납작하게 썰고, 쇠고기는 키친타월에 밭쳐 핏물을 제거한 뒤 고기 밑간에 버무리고,식용유쇠고기가 살짝 식으면 청포묵냉채에 넣고 오이와 가볍게 버무려 마무리."
무적,"['무', '부침가루', '물', '송송 썬 쪽파']","무는 도톰하게 썰고,반죽을 섞고,반죽에 무를 푹 담가 옷을 입히고,중간 불로 달군 팬에 식용유를 넉넉히 두른 뒤 무를 올려 노릇하게 구워 양념장을 곁들여 마무리."
송편과일탕수,"['사과', '양파', '송편', '녹말가루', '대추', '밤', '설탕', '소금', '간장', '레몬즙', '물', '올리고당', '녹말물']","씨를 제거한 사과와 대추, 밤, 양파는 얇게 썰고,송편에 녹말가루를 묻혀 가볍게 털어내고,달군 팬에 식용유를 넉넉히 두른 뒤 송편을 굴려가며 튀기듯 노릇하게 굽고,녹말물을 제외한 소스 재료를 팬에 넣고 끓어오르면 사과, 대추, 밤, 양파를 넣어 조금 더 끓인 뒤 녹말물을 넣어 농도를 맞추고,그릇에 송편을 담고 소스를 부어 마무리."
나물빈대떡,"['녹두', '고사리나물', '숙주나물', '김치', '쌀가루', '붉은고추', '풋고추', '소금', '간장']","녹두는 깨끗이 씻고 5시간 이상 불린 뒤 한 번 더 물에 비벼 씻어 준비하고,고사리나물과 숙주나물, 김치는 잘게 썰고, 고추는 얇게 썰고,믹서에 불린 녹두와 물녹두 간 것에 쌀가루팬에 식용유를 넉넉히 둘러 먹기 좋은 크기로 반죽을 올리고 고추로 장식해 노릇하게 지져 마무리."
채소만두,"['마른 표고버섯', '애호박', '오이', '만두피', '설탕', '간장', '참기름', '부순 통깨', '소금', '식초']","마른 표고버섯은 미지근한 물에 20분 정도 담가 불린 뒤 물기를 꼭 짜고 밑동을 제거해 얇게 채 썰어 밑간에 버무리고,애호박과 오이는 5cm 길이로 토막 내 돌려 깎은 뒤 속씨를 제거해 채 썰고,채 썬 애호박과 오이를 각각 소금팬에 식용유볶은 재료는 섞어 한 김 식힌 뒤 만두피에 올리고 귀퉁이를 접어 빚고,김이 오른 찜기에 넣고 만두피가 투명해질 때까지 쪄서 마무리."
파프리카잡채,"['당면', '양파', '파프리카', '마늘', '새우', '당근', '주키니호박', '간장물', '카놀라유', '엑스트라 버진 올리브유', '소금', '통후추']","당면은 뜨거운 물에 10분 정도 담가 불려 놓고,당근과 양파는 얇게 채 썰고, 주키니호박은 겉면을 돌려 깎은 후 채 썰고, 파프리카는 씨를 제거해 채 썰고, 마늘은 얇게 저미고,새우는 머리와 껍질을 제거하고, 당면은 물기 제거 후 간장물중간 불로 달군 팬에 카놀라유양파는 중간 불에서 카놀라유팬에 카놀라유"
버섯전,"['생표고버섯', '애느타리버섯', '쪽파', '소금', '쌀가루']","끓는 물데친 버섯은 물기를 꼭 짜 작게 썰고, 쪽파도 송송 썰고,반죽 재료를 섞어 많이 저은 뒤 버섯과 쪽파를 넣어 섞고,달군 팬에 식용유"
경상도식 탕국,"['쇠고기 국거리용', '무', '두부', '황태머리', '다시마', '3장)', '청주', '참기름', '국간장', '소금', '후춧가루']","냄비에 육수 재료를 넣고 물쇠고기는 한입 크기로 썰어 키친타월에 올린 뒤 청주두부와 무는 한입 크기로 납작하게 썰고,냄비에 참기름육수두부와 건져둔 다시마, 국간장을 넣어 5분 정도 더 끓이고, 소금, 후춧가루로 간을 맞춰 마무리."
포두부 나초,"['포두부', '청양고추', '우유', '슬라이스 체더치즈', '다진 마늘', '후춧가루']","포두부는 끓는 물포두부는 삼각형으로 자르고, 청양고추는 다지고,포두부를 에어프라이어에 170℃로 5분간 구워 꺼내고,냄비에 우유를 넣은 뒤 중간 불로 올려 끓어오르면 슬라이스 체더치즈를 넣어 2분간 끓이고,약한 불로 줄인 뒤 다진 마늘포두부 나초를 그릇에 담고 치즈소스를 곁들여 마무리."
실곤약 김말이,"['실곤약', '당근', '구운김', '3장)', '돼지껍질 튀김', '밀가루', '달걀물', '청양고추', '홍고추', '간장', '올리고당', '후춧가루']","실곤약은 잘게 썰고, 고추와 당근은 잘게 다지고,중간 불로 달군 마른 팬에 잘게 다진 실곤약을 볶다가 양념과 물김 위에 조린 곤약을 올린 뒤 돌돌 말고,돼지껍질 튀김은 비닐백에 넣어 곱게 부수고,밀가루 → 달걀물 → 부순 돼지껍질튀김 순으로 묻히고,에어프라이어에 180℃로 5분간 구워 마무리."
얼린 두부 치킨,"['얼린 두부', '돼지껍질 튀김', '소금', '간장', '후춧가루', '통밀가루', '전분']","얼린 두부는 해동해 수분을 제거한 뒤 한입 크기로 찢고,찢은 두부에 양념을 넣어 버무리고,반죽 재료에 물돼지껍질 튀김은 비닐백에 넣어 곱게 부수고,양념한 두부를 튀김반죽 → 부순 돼지껍질 튀김 순으로 입히고,에어프라이어에 180℃로 10분간 구워 마무리."
콜리플라워 볶음밥 & 아보카도 샐러드,"['베이컨', '양파', '아보카도', '콜리플라워 라이스', '다진 마늘', '후춧가루', '레몬즙']","베이컨과 양파는 잘게 다지고,아보카도는 반 갈라 씨를 제거한 뒤 껍질을 벗겨 1cm 두께로 썰고,드레싱을 만들고,중간 불로 달군 팬에 베이컨과 다진 마늘콜리플라워 라이스와 다진 양파를 넣어 5분간 더 볶은 뒤 후춧가루를 뿌리고,그릇에 콜리플라워 라이스와 아보카도를 담고 드레싱을 뿌려 마무리."
